workclass,race,sex,age,education_num,hours_per_week,capital_gain,data_source
Private,White,Male,28.0,13.0,50.0,0,census_1994
local-gov, Black , Female,44.0,9.0,38.0,0,census_1994
Private,White,Male,34.0,10.0,40.0,0,census_1994
Private,White,Female,21.0,11.0,40.0,0,census_1994
Self-emp-inc,White,MALE,-2.0,11.0,50.0,0,census_1994
Private,Black,FEMALE,51.0,4.0,40.0,0,census_1994
Private,White,M,21.0,9.0,32.0,0,census_1994
Self-emp-not-inc,  WHITE  ,male,66.0,11.0,98.0,"4,931",census_1994
Private, Black ,M,33.0,6.0,20.0,0,census_1994
Private,White,F,52.0,10.0,55.0,0,census_1994
,White,M,20.0,10.0,35.0,0,census_1994
private, White ,MALE,31.0,9.0,40.0,0,census_1994
  SELF-EMP-INC  , White ,male,47.0,13.0,70.0,0,census_1994
Private,White, Male,35.0,10.0,40.0,0,census_1994
Private,white,MALE,31.0,13.0,55.0,0,census_1994
Private,White, Male,42.0,9.0,40.0,"4,064",census_1994
  PRIVATE  ,Asian-Pac-Islander,MALE,90.0,10.0,35.0,0,census_1994
  PRIVATE  ,white, Male,22.0,9.0,40.0,0,census_1994
private,Black,M,21.0,9.0,40.0,0,census_1994
 Private ,White,M,54.0,9.0,55.0,"4,064",census_1994
Private,White,male,24.0,5.0,40.0,0,census_1994
Private, White ,MALE,23.0,9.0,45.0,0,census_1994
 Private ,  BLACK  ,M,49.0,9.0,40.0,0,census_1994
 Private ,White,Female,18.0,7.0,25.0,0,census_1994
State-gov,White,male,29.0,14.0,40.0,0,census_1994
Private,black, Male,36.0,9.0,40.0,0,census_1994
 Private ,black,MALE,59.0,9.0,60.0,0,census_1994
Private,White,M,29.0,9.0,40.0,0,census_1994
Private,White,MALE,45.0,10.0,65.0,0,census_1994
Private,White,MALE,44.0,13.0,60.0,0,census_1994
Private,White, Male,45.0,5.0,20.0,0,census_1994
Private,white,F,38.0,10.0,50.0,0,census_1994
Private,Other, Male,52.0,7.0,40.0,0,census_1994
Private, White , Male,37.0,10.0,44.0,0,census_1994
Private,  WHITE  ,M,31.0,11.0,40.0,0,census_1994
Private,  WHITE  ,M,157.0,9.0,50.0,0,census_1994
Self-emp-not-inc, White ,Male,55.0,6.0,50.0,0,census_1994
Private,Black,Female,36.0,11.0,40.0,0,census_1994
Self-emp-not-inc,White,male,38.0,9.0,50.0,0,census_1994
  PRIVATE  ,White,male,49.0,10.0,40.0,0,census_1994
private,White,MALE,56.0,4.0,40.0,0,census_1994
  PRIVATE  ,White,Female,27.0,9.0,40.0,0,census_1994
  PRIVATE  ,white,Male,30.0,14.0,45.0,0,census_1994
Private,White,Female,46.0,11.0,36.0,0,census_1994
 Self-emp-not-inc ,  WHITE  , Female,53.0,4.0,80.0,0,census_1994
Private,Black,Female,29.0,9.0,40.0,0,census_1994
  PRIVATE  , White ,male,25.0,9.0,37.0,0,census_1994
local-gov,  BLACK  , Female,22.0,10.0,40.0,0,census_1994
 Private ,White,M,51.0,13.0,60.0,0,census_1994
private,White,female,19.0,9.0,50.0,0,census_1994
  SELF-EMP-NOT-INC  ,White,Male,65.0,9.0,48.0,0,census_1994
Private,White,Male,19.0,9.0,20.0,0,census_1994
Private,Asian-Pac-Islander,male,35.0,10.0,20.0,"4,650",census_1994
Local-gov,white,Male,38.0,10.0,40.0,0,census_1994
Private,Black,female,20.0,9.0,35.0,0,census_1994
Private,White,F,36.0,9.0,40.0,0,census_1994
private,White,male,33.0,10.0,40.0,0,census_1994
 Private ,White,MALE,26.0,9.0,40.0,0,census_1994
  LOCAL-GOV  ,White,Male,73.0,6.0,5.0,0,census_1994
,white,male,57.0,5.0,40.0,0,census_1994
Private,white, Male,69.0,4.0,6.0,0,census_1994
Private,  WHITE  ,male,27.0,9.0,40.0,0,census_1994
,White,MALE,23.0,12.0,40.0,0,census_1994
Private,White,Female,26.0,13.0,45.0,0,census_1994
  SELF-EMP-NOT-INC  ,  WHITE  ,MALE,32.0,7.0,80.0,0,census_1994
Private,White,M,33.0,13.0,40.0,0,census_1994
Private,white,M,55.0,13.0,60.0,"7,298",census_1994
Self-emp-not-inc,Black, Female,40.0,12.0,2.0,0,census_1994
,White,female,21.0,10.0,35.0,0,census_1994
  PRIVATE  ,white,Male,52.0,6.0,41.0,0,census_1994
private,White,M,31.0,9.0,50.0,0,census_1994
Private,White,M,26.0,13.0,30.0,0,census_1994
Self-emp-not-inc,White,MALE,58.0,10.0,60.0,0,census_1994
Private,White,male,26.0,9.0,40.0,0,census_1994
Private,  WHITE  ,M,20.0,10.0,35.0,0,census_1994
  PRIVATE  ,Asian-Pac-Islander,Male,27.0,13.0,40.0,0,census_1994
  PRIVATE  ,White,male,61.0,9.0,40.0,0,census_1994
  PRIVATE  ,Black,?,44.0,9.0,30.0,0,census_1994
Local-gov,  WHITE  ,Female,76.0,9.0,40.0,0,census_1994
,White,F,21.0,12.0,40.0,594,census_1994
Private,White,Male,46.0,13.0,40.0,0,census_1994
 Self-emp-not-inc ,Asian-Pac-Islander,Male,34.0,13.0,55.0,0,census_1994
 Private ,Black,Female,34.0,9.0,40.0,"1,471",census_1994
Private,White, Male,38.0,9.0,50.0,594,census_1994
  PRIVATE  ,white,unknown,41.0,9.0,40.0,0,census_1994
Self-emp-not-inc,White,MALE,26.0,13.0,40.0,0,census_1994
private,White,FEMALE,45.0,13.0,40.0,0,census_1994
Private,  WHITE  ,FEMALE,37.0,9.0,37.0,0,census_1994
,White,Male,23.0,12.0,20.0,0,census_1994
Federal-gov,White,F,59.0,9.0,40.0,0,census_1994
Private,White,?,49.0,11.0,40.0,"5,013",census_1994
Private,black,MALE,30.0,13.0,40.0,0,census_1994
Private,White,MALE,32.0,6.0,40.0,0,census_1994
State-gov,Black,Male,42.0,10.0,40.0,0,census_1994
Private,White,M,59.0,6.0,40.0,0,census_1994
Private,White,MALE,49.0,9.0,40.0,"5,013",census_1994
private, White ,Male,49.0,13.0,25.0,0,census_1994
Self-emp-not-inc,White,male,58.0,9.0,60.0,0,census_1994
State-gov,White,male,46.0,13.0,10.0,0,census_1994
Federal-gov,White,male,50.0,9.0,40.0,0,census_1994
Self-emp-not-inc,White,male,35.0,10.0,60.0,0,census_1994
  PRIVATE  ,White,M,43.0,10.0,55.0,0,census_1994
Private,White, Female,37.0,9.0,40.0,0,census_1994
,Black,FEMALE,24.0,9.0,37.0,0,census_1994
Private,White,MALE,44.0,10.0,60.0,0,census_1994
private,White,male,22.0,13.0,40.0,0,census_1994
Self-emp-inc,White,M,74.0,10.0,35.0,0,census_1994
Self-emp-inc,  WHITE  ,MALE,70.0,15.0,35.0,0,census_1994
 Private ,White,F,37.0,4.0,40.0,0,census_1994
  PRIVATE  ,White,M,65.0,13.0,20.0,0,census_1994
Private,white,female,20.0,9.0,25.0,0,census_1994
Private,White,male,57.0,13.0,40.0,0,census_1994
Local-gov,white,Male,44.0,13.0,40.0,0,census_1994
Private, White ,Male,39.0,9.0,60.0,0,census_1994
Private,White,M,28.0,13.0,40.0,0,census_1994
private,  WHITE  ,Male,38.0,9.0,40.0,0,census_1994
Private,Asian-Pac-Islander,male,35.0,13.0,50.0,0,census_1994
Private, White ,M,39.0,10.0,40.0,0,census_1994
Private,white,Female,20.0,10.0,25.0,0,census_1994
Federal-gov,Amer-Indian-Eskimo,FEMALE,41.0,10.0,40.0,0,census_1994
private,White,male,32.0,9.0,40.0,0,census_1994
 Private ,White, Male,47.0,10.0,50.0,0,census_1994
Private,Black,F,28.0,13.0,40.0,0,census_1994
 Private ,White,Male,66.0,10.0,24.0,0,census_1994
  PRIVATE  ,White, Male,28.0,9.0,40.0,0,census_1994
Private,white, Male,41.0,13.0,55.0,"7,688",census_1994
Private,White,MALE,37.0,10.0,40.0,0,census_1994
Private,White,Male,23.0,12.0,212.0,0,census_1994
, Amer-Indian-Eskimo ,FEMALE,63.0,13.0,56.0,0,census_1994
  PRIVATE  ,  WHITE  ,FEMALE,34.0,9.0,40.0,0,census_1994
Private, White ,MALE,35.0,14.0,45.0,0,census_1994
  PRIVATE  ,White,Male,24.0,7.0,50.0,0,census_1994
Self-emp-inc,White,male,50.0,14.0,55.0,0,census_1994
, White , Female,20.0,6.0,30.0,0,census_1994
Private,White, Female,50.0,4.0,30.0,0,census_1994
private,White,M,26.0,13.0,45.0,0,census_1994
Private,White,female,21.0,9.0,35.0,"1,055",census_1994
Private,White,F,21.0,9.0,40.0,0,census_1994
state-gov,White,Male,48.0,10.0,40.0,0,census_1994
Private,  WHITE  ,Female,31.0,10.0,40.0,0,census_1994
Private,White,Female,27.0,11.0,40.0,0,census_1994
  LOCAL-GOV  ,white,,61.0,9.0,48.0,0,census_1994
,White,male,66.0,10.0,20.0,0,census_1994
 Private ,White, Male,50.0,9.0,40.0,0,census_1994
Private,  WHITE  , Male,31.0,10.0,45.0,0,census_1994
Self-emp-not-inc,White,male,63.0,13.0,30.0,0,census_1994
State-gov,White,Female,29.0,10.0,40.0,0,census_1994
Private,white, Male,28.0,12.0,40.0,0,census_1994
,  WHITE  ,?,37.0,10.0,40.0,0,census_1994
  PRIVATE  ,White,female,46.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,female,31.0,7.0,36.0,0,census_1994
  SELF-EMP-NOT-INC  ,black, Male,22.0,10.0,55.0,"99,999",census_1994
 Private ,  WHITE  , Male,30.0,10.0,56.0,0,census_1994
Private,White,male,55.0,10.0,65.0,0,census_1994
Private,white,Female,20.0,9.0,20.0,0,census_1994
Private,White,Male,49.0,14.0,40.0,0,census_1994
Private,  WHITE  ,MALE,47.0,9.0,48.0,0,census_1994
Private,White,unknown,19.0,8.0,15.0,0,census_1994
 Private ,White,male,48.0,9.0,40.0,0,census_1994
private,white,Male,52.0,10.0,40.0,0,census_1994
Private,  WHITE  ,FEMALE,33.0,12.0,40.0,0,census_1994
Private,  WHITE  ,female,60.0,9.0,40.0,0,census_1994
,  ASIAN-PAC-ISLANDER  ,FEMALE,19.0,7.0,40.0,0,census_1994
Private, White ,unknown,27.0,9.0,50.0,0,census_1994
  PRIVATE  ,White,M,37.0,10.0,45.0,0,census_1994
  PRIVATE  ,black,Male,26.0,8.0,40.0,0,census_1994
Private,white,MALE,22.0,9.0,20.0,0,census_1994
Private,  WHITE  ,MALE,52.0,10.0,45.0,0,census_1994
  PRIVATE  ,White,MALE,24.0,9.0,40.0,0,census_1994
Private,White,male,18.0,9.0,20.0,0,census_1994
State-gov,Black,male,25.0,13.0,40.0,0,census_1994
 Private ,  WHITE  ,Female,18.0,10.0,25.0,0,census_1994
 Private ,White, Male,34.0,13.0,48.0,0,census_1994
  PRIVATE  ,White,MALE,56.0,9.0,35.0,0,census_1994
private,White,F,25.0,13.0,40.0,0,census_1994
,White,male,63.0,9.0,16.0,0,census_1994
Private, Asian-Pac-Islander ,unknown,61.0,3.0,40.0,"7,298",census_1994
Private,  WHITE  , Male,42.0,9.0,40.0,0,census_1994
private,White,male,35.0,12.0,45.0,0,census_1994
State-gov,White,MALE,51.0,14.0,60.0,0,census_1994
Self-emp-not-inc,White, Female,61.0,11.0,40.0,0,census_1994
Private,White,?,20.0,10.0,15.0,0,census_1994
  SELF-EMP-INC  , White , Male,47.0,9.0,60.0,0,census_1994
private,White,M,32.0,13.0,40.0,0,census_1994
private,White,MALE,29.0,10.0,60.0,0,census_1994
Private,White, Male,37.0,9.0,40.0,0,census_1994
Federal-gov,  BLACK  ,FEMALE,37.0,12.0,40.0,0,census_1994
Private,White,Female,18.0,8.0,20.0,0,census_1994
 Self-emp-not-inc ,White,male,37.0,9.0,72.0,0,census_1994
Private, White ,male,29.0,9.0,35.0,0,census_1994
Private,  WHITE  ,MALE,32.0,9.0,40.0,0,census_1994
Private,  WHITE  ,F,20.0,10.0,4.0,0,census_1994
Local-gov,White,Female,44.0,12.0,56.0,0,census_1994
Private,white, Female,47.0,9.0,40.0,0,census_1994
Self-emp-inc,  WHITE  , Male,32.0,9.0,40.0,"7,688",census_1994
private,White, Female,22.0,10.0,40.0,0,census_1994
Self-emp-not-inc,White,,38.0,9.0,50.0,0,census_1994
state-gov,White, Male,23.0,3.0,35.0,0,census_1994
 Private ,  WHITE  ,Female,24.0,13.0,45.0,"7,688",census_1994
Self-emp-not-inc,white, Male,22.0,10.0,35.0,0,census_1994
State-gov,  WHITE  ,female,36.0,13.0,40.0,0,census_1994
Local-gov,White,FEMALE,36.0,11.0,60.0,0,census_1994
Private,White,MALE,31.0,9.0,60.0,0,census_1994
private,Black,F,23.0,6.0,40.0,0,census_1994
 Private ,white,female,23.0,9.0,37.0,0,census_1994
Private,White,M,23.0,10.0,40.0,0,census_1994
federal-gov,  BLACK  , Male,53.0,9.0,40.0,0,census_1994
private,White,male,35.0,7.0,35.0,0,census_1994
State-gov,White,male,26.0,10.0,40.0,0,census_1994
private,asian-pac-islander,M,-6.0,13.0,32.0,0,census_1994
  PRIVATE  , White ,Female,50.0,7.0,40.0,0,census_1994
  PRIVATE  ,  WHITE  ,male,55.0,9.0,20.0,0,census_1994
  PRIVATE  ,White,male,45.0,14.0,43.0,0,census_1994
Private,other, Male,37.0,4.0,40.0,0,census_1994
  PRIVATE  ,Black,MALE,46.0,6.0,40.0,0,census_1994
Private,White,M,20.0,7.0,39.0,0,census_1994
private,white,Female,27.0,10.0,40.0,0,census_1994
Private,white,MALE,28.0,13.0,40.0,0,census_1994
Private,White, Male,24.0,12.0,20.0,0,census_1994
Private,White,FEMALE,20.0,10.0,20.0,0,census_1994
Private,White, Male,39.0,13.0,50.0,0,census_1994
Self-emp-not-inc,white,Male,51.0,9.0,40.0,0,census_1994
Private,White,FEMALE,20.0,9.0,30.0,0,census_1994
Local-gov,White,MALE,27.0,9.0,50.0,0,census_1994
Local-gov,White, Male,35.0,13.0,40.0,0,census_1994
  LOCAL-GOV  ,  WHITE  , Male,42.0,13.0,45.0,0,census_1994
Private,  WHITE  ,F,18.0,8.0,20.0,0,census_1994
Private,White,FEMALE,57.0,9.0,30.0,0,census_1994
Private,white,male,58.0,10.0,20.0,0,census_1994
,White,MALE,59.0,9.0,60.0,"2,407",census_1994
Private,Asian-Pac-Islander,Male,42.0,9.0,40.0,0,census_1994
Private,White,male,46.0,13.0,45.0,0,census_1994
Private,Black, Male,55.0,6.0,40.0,"2,580",census_1994
  PRIVATE  ,White, Male,24.0,11.0,45.0,0,census_1994
local-gov,white,male,36.0,13.0,40.0,0,census_1994
,white,MALE,22.0,10.0,40.0,0,census_1994
Private,White, Male,55.0,10.0,40.0,0,census_1994
Private,white,F,44.0,13.0,56.0,0,census_1994
Private,White,F,37.0,3.0,40.0,0,census_1994
 Private ,White,?,50.0,9.0,40.0,0,census_1994
Private,  WHITE  ,unknown,21.0,9.0,30.0,0,census_1994
 State-gov ,White,M,53.0,16.0,50.0,"7,688",census_1994
  PRIVATE  ,white,male,26.0,13.0,40.0,0,census_1994
Private, White ,,27.0,9.0,40.0,0,census_1994
  FEDERAL-GOV  ,Black,MALE,39.0,9.0,40.0,0,census_1994
State-gov,Asian-Pac-Islander,F,29.0,13.0,15.0,0,census_1994
, White ,female,19.0,10.0,32.0,0,census_1994
Private,White, Male,53.0,9.0,40.0,0,census_1994
 Private , White ,FEMALE,34.0,13.0,40.0,0,census_1994
Private,  WHITE  ,MALE,22.0,7.0,70.0,0,census_1994
  PRIVATE  ,white,FEMALE,21.0,10.0,38.0,0,census_1994
Private,White,Male,49.0,9.0,40.0,0,census_1994
Self-emp-not-inc,White,male,49.0,9.0,60.0,0,census_1994
Private,  WHITE  , Male,44.0,13.0,48.0,"15,024",census_1994
Private,White,MALE,23.0,10.0,40.0,0,census_1994
Local-gov, White ,F,27.0,13.0,60.0,0,census_1994
  SELF-EMP-NOT-INC  ,white,Male,50.0,13.0,50.0,0,census_1994
Private,White, Female,46.0,13.0,40.0,0,census_1994
 Private ,White,M,59.0,9.0,55.0,0,census_1994
,white,Female,27.0,10.0,40.0,0,census_1994
Private,White, Male,20.0,10.0,40.0,0,census_1994
 Self-emp-not-inc ,White, Male,38.0,15.0,60.0,0,census_1994
Private, White , Female,25.0,10.0,40.0,0,census_1994
self-emp-not-inc,white, Male,42.0,10.0,60.0,0,census_1994
Private,White,Male,39.0,3.0,40.0,0,census_1994
State-gov, White ,male,32.0,13.0,52.0,0,census_1994
Private, Black , Female,41.0,9.0,38.0,0,census_1994
Local-gov,White,M,52.0,14.0,40.0,0,census_1994
 Private ,White, Male,27.0,11.0,44.0,0,census_1994
Private,  WHITE  ,F,28.0,11.0,40.0,0,census_1994
 Private ,Black,?,49.0,13.0,40.0,0,census_1994
Private,White, Male,20.0,10.0,40.0,0,census_1994
Private,White,Male,27.0,16.0,52.0,0,census_1994
Private,White,Female,42.0,11.0,30.0,0,census_1994
 State-gov ,white,male,22.0,10.0,20.0,0,census_1994
,Black,Male,19.0,6.0,25.0,0,census_1994
Private,White, Male,39.0,9.0,40.0,"2,174",census_1994
private,Other,MALE,38.0,10.0,40.0,0,census_1994
private,White,M,52.0,10.0,84.0,0,census_1994
Private,White,Male,48.0,12.0,50.0,0,census_1994
Private,  WHITE  ,M,26.0,10.0,60.0,0,census_1994
 Private ,White,M,23.0,9.0,40.0,0,census_1994
 Private ,  WHITE  ,MALE,26.0,8.0,40.0,0,census_1994
Private,white,M,49.0,14.0,45.0,0,census_1994
 Private ,white,F,58.0,10.0,39.0,0,census_1994
Private,White,female,30.0,13.0,40.0,0,census_1994
Private,White,F,36.0,10.0,45.0,0,census_1994
Private,black,FEMALE,25.0,12.0,45.0,0,census_1994
  PRIVATE  ,Black, Female,38.0,14.0,35.0,0,census_1994
Local-gov,White,M,64.0,4.0,10.0,0,census_1994
 Self-emp-not-inc ,White,F,35.0,3.0,15.0,0,census_1994
Private,White, Male,29.0,9.0,50.0,0,census_1994
private,White, Male,33.0,6.0,80.0,0,census_1994
Private,White, Male,27.0,16.0,40.0,0,census_1994
Private,White,Female,36.0,14.0,40.0,0,census_1994
private,Black,unknown,43.0,9.0,38.0,0,census_1994
  PRIVATE  ,  WHITE  ,Male,53.0,9.0,45.0,0,census_1994
  PRIVATE  , White , Male,63.0,10.0,15.0,"5,013",census_1994
  PRIVATE  ,  WHITE  , Male,31.0,12.0,40.0,0,census_1994
  PRIVATE  ,white,male,54.0,14.0,44.0,0,census_1994
private,White,FEMALE,46.0,9.0,40.0,0,census_1994
 Private ,White,M,45.0,13.0,50.0,0,census_1994
Private,Asian-Pac-Islander,M,33.0,11.0,10.0,0,census_1994
Private,White,Female,31.0,13.0,40.0,0,census_1994
Private,White,Male,54.0,1.0,60.0,0,census_1994
Private,white, Female,56.0,9.0,40.0,0,census_1994
private,Black,M,30.0,10.0,25.0,0,census_1994
Private,White,male,35.0,14.0,50.0,0,census_1994
Private,black, Female,20.0,9.0,25.0,0,census_1994
 Private ,white,FEMALE,46.0,14.0,40.0,0,census_1994
Private,White,MALE,25.0,8.0,40.0,0,census_1994
Private, White ,FEMALE,25.0,10.0,40.0,0,census_1994
,White,MALE,58.0,10.0,40.0,"99,999",census_1994
,White,female,20.0,10.0,40.0,0,census_1994
  SELF-EMP-NOT-INC  ,white,Male,47.0,13.0,44.0,0,census_1994
Self-emp-not-inc,White,M,56.0,10.0,50.0,0,census_1994
private, White ,?,44.0,10.0,47.0,0,census_1994
,White,MALE,24.0,10.0,40.0,0,census_1994
,Asian-Pac-Islander, Female,41.0,13.0,5.0,0,census_1994
Local-gov, White ,unknown,17.0,6.0,40.0,0,census_1994
Self-emp-not-inc,White,M,51.0,9.0,84.0,0,census_1994
 Private ,  BLACK  ,Female,46.0,13.0,40.0,0,census_1994
,White,Male,21.0,10.0,50.0,0,census_1994
Self-emp-inc,white,M,53.0,11.0,40.0,0,census_1994
Private,White, Male,33.0,9.0,50.0,0,census_1994
Self-emp-inc,White, Male,30.0,10.0,50.0,0,census_1994
 Private ,  WHITE  ,MALE,25.0,9.0,48.0,0,census_1994
Private,white,F,38.0,9.0,48.0,0,census_1994
private,White,Male,57.0,10.0,25.0,0,census_1994
Self-emp-not-inc,  WHITE  ,F,28.0,9.0,40.0,0,census_1994
  PRIVATE  , Black , Female,45.0,5.0,40.0,0,census_1994
 Private ,White,M,39.0,9.0,40.0,0,census_1994
 Private , Black ,M,29.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,female,24.0,10.0,30.0,"5,060",census_1994
Private,white,FEMALE,28.0,9.0,45.0,0,census_1994
  FEDERAL-GOV  ,  WHITE  ,male,49.0,9.0,46.0,0,census_1994
Local-gov,White,Male,29.0,12.0,72.0,0,census_1994
  PRIVATE  ,White,Female,18.0,8.0,20.0,0,census_1994
 Self-emp-inc ,White,Male,59.0,16.0,55.0,0,census_1994
  PRIVATE  ,  WHITE  , Female,57.0,12.0,40.0,0,census_1994
private,White,F,28.0,6.0,40.0,0,census_1994
Private,  WHITE  ,unknown,50.0,10.0,40.0,0,census_1994
Private,  ASIAN-PAC-ISLANDER  ,MALE,39.0,10.0,84.0,0,census_1994
Private,White,M,26.0,9.0,42.0,0,census_1994
  PRIVATE  ,  BLACK  ,female,37.0,10.0,48.0,0,census_1994
 Private ,White,MALE,39.0,9.0,40.0,0,census_1994
,  WHITE  ,Male,49.0,6.0,40.0,0,census_1994
 Self-emp-inc ,  WHITE  ,M,25.0,9.0,60.0,0,census_1994
self-emp-not-inc, White ,F,45.0,10.0,35.0,0,census_1994
Private,White,female,32.0,9.0,40.0,0,census_1994
Private,White,Male,32.0,9.0,50.0,0,census_1994
 Private ,White,Male,29.0,11.0,60.0,0,census_1994
private,White,female,37.0,10.0,40.0,0,census_1994
private,white,M,27.0,10.0,40.0,0,census_1994
Private,  WHITE  , Male,50.0,4.0,40.0,0,census_1994
Private,White, Male,36.0,10.0,40.0,0,census_1994
self-emp-inc,White,M,56.0,11.0,54.0,0,census_1994
Private,White,M,30.0,11.0,36.0,0,census_1994
private,White,F,42.0,11.0,40.0,0,census_1994
Private,White,MALE,54.0,13.0,40.0,0,census_1994
Private,White,male,43.0,9.0,40.0,0,census_1994
local-gov,black,M,66.0,16.0,35.0,"20,051",census_1994
Private,white,MALE,25.0,8.0,40.0,0,census_1994
Private,white,female,30.0,10.0,35.0,0,census_1994
self-emp-not-inc,White,MALE,38.0,14.0,70.0,0,census_1994
Private,White,MALE,47.0,10.0,45.0,0,census_1994
Private,White,MALE,24.0,9.0,40.0,0,census_1994
 Private ,White,male,46.0,9.0,40.0,0,census_1994
Private,White,F,69.0,4.0,40.0,0,census_1994
Local-gov,White,male,20.0,10.0,38.0,0,census_1994
Private,White, Male,20.0,10.0,35.0,0,census_1994
Private,White, Female,49.0,12.0,40.0,"2,597",census_1994
Private,Black,FEMALE,28.0,13.0,40.0,0,census_1994
Local-gov,Black, Female,38.0,10.0,40.0,0,census_1994
Private,White,Female,32.0,11.0,40.0,0,census_1994
State-gov, White , Male,24.0,12.0,30.0,0,census_1994
 Private ,asian-pac-islander,Male,35.0,13.0,40.0,0,census_1994
State-gov,White,MALE,23.0,9.0,38.0,0,census_1994
private,White, Male,45.0,15.0,60.0,0,census_1994
 Private ,White,female,23.0,9.0,16.0,0,census_1994
Federal-gov, White ,M,23.0,9.0,8.0,0,census_1994
 Private ,  WHITE  ,M,33.0,13.0,51.0,0,census_1994
,White,M,19.0,10.0,60.0,0,census_1994
private,White,male,64.0,9.0,25.0,0,census_1994
Private,white,M,35.0,9.0,40.0,0,census_1994
Private,white,female,30.0,11.0,40.0,0,census_1994
Private,White,F,37.0,9.0,25.0,0,census_1994
Private,White,M,24.0,9.0,50.0,0,census_1994
,White,MALE,69.0,15.0,35.0,0,census_1994
Self-emp-not-inc,White,Male,37.0,9.0,60.0,0,census_1994
Private,White,FEMALE,43.0,9.0,30.0,0,census_1994
Private,Black,male,29.0,11.0,23.0,0,census_1994
Local-gov,  BLACK  ,MALE,44.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,M,67.0,10.0,15.0,"10,566",census_1994
Private, White , Male,50.0,9.0,40.0,0,census_1994
Private, White ,M,27.0,9.0,37.0,0,census_1994
  PRIVATE  ,White,MALE,21.0,6.0,25.0,0,census_1994
  PRIVATE  ,White, Male,40.0,9.0,50.0,0,census_1994
Private,White,MALE,33.0,10.0,60.0,0,census_1994
private,White, Female,20.0,10.0,40.0,0,census_1994
private,  WHITE  ,F,54.0,10.0,40.0,0,census_1994
local-gov,White,female,43.0,14.0,40.0,0,census_1994
Private,White,female,25.0,13.0,40.0,0,census_1994
State-gov,White,FEMALE,22.0,10.0,15.0,0,census_1994
Private,White,Male,22.0,6.0,40.0,0,census_1994
state-gov,White,MALE,52.0,10.0,50.0,0,census_1994
Private,black,F,47.0,10.0,35.0,0,census_1994
  PRIVATE  , White ,Female,33.0,9.0,20.0,0,census_1994
private,White,MALE,35.0,6.0,70.0,0,census_1994
Private,White,MALE,24.0,10.0,50.0,0,census_1994
Private,White,male,38.0,6.0,40.0,0,census_1994
private,White,F,52.0,13.0,50.0,0,census_1994
  PRIVATE  ,White, Male,21.0,10.0,15.0,0,census_1994
Private,White, Male,33.0,12.0,60.0,0,census_1994
Private,  WHITE  ,M,47.0,10.0,40.0,0,census_1994
private,White, Male,50.0,3.0,55.0,0,census_1994
local-gov,White,M,68.0,11.0,24.0,0,census_1994
Self-emp-not-inc,White,MALE,30.0,9.0,85.0,0,census_1994
,White,M,20.0,10.0,40.0,0,census_1994
Private,White,male,41.0,9.0,43.0,"7,688",census_1994
  PRIVATE  ,  WHITE  ,Male,41.0,10.0,40.0,0,census_1994
Private, White , Male,57.0,10.0,40.0,0,census_1994
Private,White,male,60.0,9.0,20.0,0,census_1994
Private,White,MALE,18.0,10.0,30.0,0,census_1994
  PRIVATE  ,  WHITE  ,female,53.0,9.0,40.0,0,census_1994
,  WHITE  ,Female,75.0,9.0,14.0,"2,653",census_1994
State-gov,White,Male,24.0,12.0,50.0,0,census_1994
  SELF-EMP-NOT-INC  ,White,Female,24.0,9.0,40.0,0,census_1994
Private,White,unknown,56.0,9.0,40.0,0,census_1994
,  WHITE  ,unknown,24.0,10.0,20.0,0,census_1994
Private,  BLACK  ,F,27.0,9.0,60.0,0,census_1994
private,Black,female,35.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,male,47.0,10.0,50.0,0,census_1994
private,White,male,41.0,9.0,45.0,0,census_1994
,  WHITE  ,female,17.0,7.0,40.0,0,census_1994
Private,White,FEMALE,22.0,10.0,13.0,0,census_1994
Private, White ,MALE,27.0,9.0,50.0,0,census_1994
private,White,MALE,25.0,9.0,40.0,0,census_1994
Local-gov,  WHITE  ,M,26.0,13.0,40.0,"1,055",census_1994
private,White,Female,20.0,10.0,20.0,0,census_1994
Private,White,male,41.0,13.0,50.0,0,census_1994
  PRIVATE  ,  WHITE  ,male,45.0,9.0,60.0,0,census_1994
Private,White,female,39.0,9.0,50.0,0,census_1994
Private,White,female,34.0,9.0,24.0,0,census_1994
private, White , Male,34.0,10.0,40.0,0,census_1994
Private, White ,M,32.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,FEMALE,19.0,7.0,15.0,0,census_1994
Private,White,male,48.0,9.0,40.0,0,census_1994
Self-emp-not-inc,white, Male,33.0,10.0,48.0,0,census_1994
  PRIVATE  ,  WHITE  ,Male,31.0,9.0,40.0,0,census_1994
,White,female,70.0,11.0,35.0,0,census_1994
Private,Asian-Pac-Islander,MALE,43.0,9.0,40.0,0,census_1994
private,White,MALE,18.0,8.0,30.0,0,census_1994
Private,White,F,59.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,Male,26.0,9.0,45.0,0,census_1994
Private,White,FEMALE,17.0,6.0,24.0,0,census_1994
local-gov,White,M,41.0,12.0,50.0,0,census_1994
  PRIVATE  ,White,Male,63.0,13.0,40.0,0,census_1994
